Date,INFL,FFR,CU,CONS,IND,GDP,CPI,CRB,MB,M1,PPI,EMPL,UNEM,YLD1,YLD2,YLD3,YLD4,YLD5
9/15/1990,6.16,8.199999999999999,82.96120000000001,,62.75640000000001,8029.06689453125,132.5,271.1,287275,820.1,120.7,118524,5.9,7.584,7.857,8.042999999999999,8.255000000000001,8.387
10/15/1990,6.289800000000001,8.109999999999999,82.1884,,62.2734,8005.53369140625,133.4,272.88,289201,819.8000000000001,121.9,118536,5.9,7.455,7.602,7.806,8.023,8.16
11/15/1990,6.2748,7.81,81.07780000000001,5297,61.5279,7982,133.7,262.44,291101,822.1,122.6,118306,6.2,7.332,7.364,7.55,7.756,7.863
12/15/1990,6.1063,7.31,80.37950000000001,,61.08880000000001,7969.13330078125,134.2,261.09,293280,824.7,122,118241,6.300000000000001,6.918,7.054,7.307,7.47,7.656
1/15/1991,5.6515,6.91,79.91210000000001,,60.8197,7956.2666015625,134.7,257.73,297746,827.1,122.6,117940,6.4,6.609,6.92,7.162,7.435,7.523
2/15/1991,5.3125,6.25,79.2817,5282,60.4213,7943.39990234375,134.8,255.25,300909,832.7,121.8,117755,6.600000000000001,6.497,6.904,7.158,7.448,7.562
3/15/1991,4.8951,6.12,78.7663,,60.10590000000001,7961.2666015625,134.8,256.76,302800,838.8000000000001,121.3,117652,6.800000000000001,6.352,6.964,7.228,7.535,7.726
4/15/1991,4.8875,5.91,78.8006,,60.20610000000001,7979.13330078125,135.1,256.14,303012,843.1,121.3,118109,6.7,6.184,6.676,7.062,7.417,7.543
5/15/1991,4.953600000000001,5.78,79.50930000000001,5322.200000000001,60.81950000000001,7997,135.6,252.5,304208,848.8000000000001,121.6,117440,6.9,6.257,6.763,7.045,7.449,7.612
6/15/1991,4.6959,5.9,80.21090000000001,,61.4266,8008.2333984375,136,248.53,305498,856.7,121.4,117639,6.9,6.313,6.853,7.295,7.677,7.862
7/15/1991,4.447900000000001,5.82,80.10250000000001,,61.411,8019.466796875,136.2,243.07,307241,861.5,121.1,117568,6.800000000000001,6.158,6.689,7.109,7.514,7.705
8/15/1991,3.7994,5.66,80.11240000000001,5342.6,61.484,8030.7001953125,136.6,248.33,309300,866.7,121.3,117484,6.9,5.644,6.301,6.652,7.092,7.297
9/15/1991,3.3911,5.45,80.73,,62.02330000000001,8041.2001953125,137,241.25,310675,870.2,121.5,117928,6.9,5.371,5.925,6.317,6.725,6.863
10/15/1991,2.9213,5.21,80.4697,,61.889,8051.7001953125,137.2,245.52,312673,878,121.9,117800,7,5.154,5.612,6.072,6.519,6.704
11/15/1991,2.9895,4.81,80.2766,5340.200000000001,61.8074,8062.2001953125,137.8,242.6,314947,887.6,122.4,117770,7,4.789,5.355,5.792,6.355,6.587
12/15/1991,3.0643,4.43,79.9152,,61.5977,8091.7001953125,138.2,242.43,317538,897,122.3,117466,7.300000000000001,4.171,4.73,5.177,5.789,5.917
1/15/1992,2.6003,4.03,79.292,,61.2128,8121.2001953125,138.3,238.48,319647,910.4000000000001,122,117978,7.300000000000001,4.339,5.04,5.748,6.246,6.421
2/15/1992,2.819,4.06,79.78020000000001,5432,61.691,8150.7001953125,138.6,237.07,322564,925.3000000000001,122.3,117753,7.4,4.401,5.237,5.819,6.367,6.649
3/15/1992,3.1852,3.98,80.28830000000001,,62.1944,8179.56689453125,139.1,237.87,324393,936.7,122.4,118144,7.4,4.609,5.563,6.244,6.745,6.915
4/15/1992,3.1805,3.73,80.71430000000001,,62.6433,8208.43359375,139.4,242.35,326699,943.8000000000001,122.5,118426,7.4,4.376,5.398,6.071,6.607,6.917
5/15/1992,3.0236,3.82,80.81950000000001,5464.200000000001,62.8515,8237.2998046875,139.7,245.57,328796,950.5,122.9,118375,7.600000000000001,4.269,5.173,5.801,6.304,6.685
6/15/1992,3.0882,3.76,80.6589,,62.8599,8265.6328125,140.1,246.99,330156,954.3000000000001,123.4,118419,7.800000000000001,4.063,4.799,5.453,5.995,6.308
7/15/1992,3.1571,3.25,81.1704,,63.39700000000001,8293.9658203125,140.5,248.43,333274,963.2,123.3,118713,7.7,3.58,4.367,5.002,5.561,5.843
8/15/1992,3.1479,3.3,80.59820000000001,5524.6,63.0891,8322.2998046875,140.8,245.62,336921,973.7,123.4,118826,7.600000000000001,3.436,4.109,4.742,5.34,5.626
9/15/1992,2.9883,3.22,80.5878,,63.2193,8351.466796875,141.1,246,340755,988.1,123.7,118720,7.600000000000001,3.105,3.774,4.404,4.976,5.355
10/15/1992,3.2023,3.1,81.01230000000001,,63.6884,8380.6337890625,141.7,243.7,344557,1003.8,124.2,118628,7.300000000000001,3.606,4.458,5.069,5.657,6.017
11/15/1992,3.0479,3.09,81.1742,5592,63.9472,8409.7998046875,142.1,240.24,347643,1015.7,124.1,118876,7.4,3.922,4.739,5.429,5.967,6.244
12/15/1992,2.9007,2.92,81.03920000000001,,63.965,8414.966796875,142.3,238.66,350873,1024.9,124.2,118997,7.4,3.651,4.5,5.211,5.681,6.051
1/15/1993,3.2585,3.02,81.2848,,64.27930000000001,8420.1337890625,142.8,235.27,353728,1030.4,124.4,119075,7.300000000000001,3.446,4.21,4.779,5.231,5.667
2/15/1993,3.2468,3.03,81.43740000000001,5614.700000000001,64.51090000000001,8425.2998046875,143.1,237.33,355377,1033.5,124.7,119275,7.100000000000001,3.311,3.915,4.418,4.942,5.309
3/15/1993,3.0869,3.07,81.28880000000001,,64.4957,8443.2666015625,143.3,238.32,357891,1038.6,125,119542,7,3.352,3.915,4.491,4.959,5.247
4/15/1993,3.2258,2.96,81.42580000000001,,64.69800000000001,8461.2333984375,143.8,238.33,360899,1047.6,125.7,119474,7.100000000000001,3.297,3.786,4.344,4.837,5.152
5/15/1993,3.2212,3,81.02070000000001,5668.6,64.46430000000001,8479.2001953125,144.2,235.72,364918,1065.9,125.7,120115,7.100000000000001,3.631,4.18,4.661,5.07,5.397
6/15/1993,2.9957,3.04,81.10430000000001,,64.6165,8494.06640625,144.3,233.38,367896,1075.1,125.2,120290,7,3.5,3.983,4.397,4.747,5.052
7/15/1993,2.7758,3.06,81.25360000000001,,64.8201,8508.9326171875,144.5,235.63,371486,1084.5,125.1,120467,6.9,3.495,4.1,4.529,4.831,5.2
8/15/1993,2.7679,3.03,81.1204,5730.1,64.80160000000001,8523.7998046875,144.8,236.07,374558,1094.2,123.9,120856,6.800000000000001,3.353,3.833,4.225,4.493,4.795
9/15/1993,2.6893,3.09,81.3875,,65.1087,8561.3330078125,145,235.99,378240,1104.2,124.1,120554,6.7,3.373,3.848,4.2,4.545,4.777
10/15/1993,2.7504,2.99,81.85130000000001,,65.58240000000001,8598.8662109375,145.6,234.82,381598,1113,124.2,120823,6.800000000000001,3.457,3.937,4.297,4.595,4.812
11/15/1993,2.6761,3.02,82.04470000000001,5781.1,65.8498,8636.400390625,146,239.31,384039,1124.2,124.4,121169,6.600000000000001,3.632,4.171,4.532,4.906,5.144
12/15/1993,2.7484,2.96,82.3164,,66.1906,8664.43359375,146.3,244.3,386595,1129.6,124.4,121464,6.5,3.636,4.202,4.464,4.942,5.209
1/15/1994,2.5245,3.05,82.49260000000001,,66.4653,8692.466796875,146.3,245.85,390199,1131.6,124.8,121966,6.600000000000001,3.517,4.077,4.435,4.743,5.015
2/15/1994,2.5157,3.25,82.34990000000001,5845.5,66.49510000000001,8720.5,146.7,249.45,393224,1136.3,125,122086,6.600000000000001,4.063,4.634,5.021,5.347,5.59
